id,package_name,version_code,release_date,NBI,NOC,NOM,IPM,CC,WMC,NOCH,DIT,LCOM,CBO,PPIV,APD,BSMC,WKL,LOCL,GPS,XML,NTO,NET,I/O,SQL,BMAP
1923,com.tomtom.gplay.navapp,1.14.1,December 22 2016,1027474,9100,52066,19.7340683,46450,265765.4615,0,1,0.0,0.889120879,27.91439665,2.320659341,73,3,5,2,2,4,0,228,126,24
1924,com.tomtom.gplay.navapp,1.14.1,February 15 2017,1027474,9100,52066,19.7340683,46450,265765.4615,0,1,0.0,0.889120879,27.91439665,2.320659341,73,3,5,2,2,4,0,228,126,24
1925,com.topgemsguide.clashr,1.0,October 20 2016,678209,5554,35626,19.03691124,32298,207174.7476,0,1,0.0,0.755311487,10.79829736,1.261973353,316,2,3,0,11,6,0,361,63,59
1926,com.topgemsguide.clashr,2.0,January 25 2017,678209,5554,35626,19.03691124,32298,207174.7476,0,1,0.0,0.755311487,10.79829736,1.261973353,316,2,3,0,11,6,0,361,63,59
1927,com.topps.slam,6.5.1,December 20 2016,923864,8307,53401,17.30049999,40795,262247.959,0,1,85.0,0.521487902,22.36208236,2.439508848,121,3,2,0,0,2,0,230,224,24
1928,com.topps.slam,6.5.6,February 03 2017,895037,8104,52192,17.14893087,39611,255105.7887,0,1,85.0,0.517398815,23.04624557,2.491732478,102,2,2,0,0,2,0,205,71,23
1929,com.tplink.tether,2.8.3,December 12 2016,42796,467,2916,16.10631001,2473,14607.43163,0,1,100.0,0.474946664,31.49636299,2.361930164,39,0,0,0,0,0,0,24,14,1
1930,com.venticake.retrica,3.10.0,January 12 2017,4243,62,336,12.62797619,246,1367.344639,1,3,46.39614732,0.096774194,23.40424432,1.032246064,2,0,0,0,0,0,0,6,0,0
1931,com.vinternete.livecams,1.5,April 27 2015,272803,1819,13376,20.39496112,9064,66652.04178,0,1,29.62456626,0.509620671,13.57170319,0.611874656,95,1,1,0,1,0,1,33,0,2
1932,com.voidcode.diasporawebclient,1.6.3,April 06 2012,11841,56,323,36.65944272,275,1586.160714,1,2,51.74404762,0.285714286,60.51948052,8.410714286,13,0,0,0,0,0,0,4,0,0
1933,com.westernunion.moneytransferr3app.eu,1.7,November 29 2016,900859,8329,54316,16.58551808,37999,247803.2998,0,1,0.0,0.53703926,17.20454984,1.222835875,173,4,3,0,1,4,1,162,185,18
1935,com.youthhr.phonto,1.7.8,November 15 2016,44706,413,3260,14.0206469,2707,21367.60291,4,2,27.49990347,0.370460046,4.12362479,0.297620623,31,0,0,0,0,0,0,21,34,10
1936,de.schildbach.wallet,Varies with device,January 17 2017,472233,3364,26735,17.66347485,23956,190387.5327,5,3,33.4664531,0.526159334,21.02321582,1.796373365,40,2,0,0,0,0,0,81,8,0
1938,de.twokit.video.tv.cast.browser.samsung,2.6,January 19 2017,132440,1440,10930,12.12717292,7641,44362.2129,1,3,42.00366919,0.364606442,10.14614614,0.467741934,64,1,0,0,2,2,1,26,0,4
1942,ee.smkv.calc.loan,4.0.2,May 08 2013,73132,553,5418,13.49796973,4725,46293.03797,3,2,57.26892,0.513562387,16.07910576,1.245931284,40,0,0,0,1,0,0,8,0,3
1943,fr.acetelecom.vc,2.3.5,December 20 2016,171469,1400,10314,16.62467661,10341,71104.716,32,4,39.21410604,0.364333333,16.93446069,1.212666667,140,0,0,0,1,0,0,34,0,12
1944,fr.xplod.focal,1.0-4aeccf19,December 02 2013,114290,862,6669,17.13750187,5916,45770.07425,0,1,75.0,0.513921114,7.382368848,1.602088167,18,1,0,0,0,0,0,33,0,15
1945,io.wifimap.wifimap,3.2.0,December 31 2016,868284,6696,52517,16.53338919,40439,317164.7197,27,3,48.49807982,0.660991637,17.24597701,1.501642772,152,6,2,1,0,6,0,162,125,16
1946,io.wifimap.wifimap,3.2.1,February 08 2017,843957,6418,51115,16.51094591,39930,318015.2618,27,3,48.45396217,0.658772203,17.91460962,1.598628856,176,6,2,1,0,6,0,159,125,16
1948,labou.com.secondscreen.app,3.5,November 25 2016,408063,3780,24069,16.95388259,16597,105680.7389,0,1,0.0,0.521428571,13.844886,0.856349206,107,1,0,0,1,2,0,58,7,8
1949,mixedbit.speechtrainer,1.04,April 13 2012,2301,42,203,11.33497537,82,396.3333333,0,1,47.8237185,0.0,14.65517241,0.523809524,5,0,0,0,0,0,0,0,0,0
1953,nf.frex.android,1.2.2,August 31 2013,8178,114,561,14.57754011,239,1176.131579,0,1,37.88499146,0.140350877,23.50877193,0.596491228,31,0,0,0,0,0,0,15,0,4
1954,no.mobitroll.kahoot.android,0.0.1,September 25 2015,8841,98,662,13.35498489,510,3445.102041,0,1,0.0,0.785714286,21.69491525,2.408163265,9,0,0,0,0,0,0,10,0,0
1955,org.bombusmod,0.8.1303,May 03 2013,95935,588,4095,23.42735043,5437,37864.82143,0,1,35.20727041,0.761904762,18.275154,4.756802721,5,1,0,0,0,0,0,10,0,2
1956,org.droidparts.battery_widget,1.0,May 22 2012,1134,16,64,17.71875,51,204.0,0,1,65.56156806,0.0,11.62790698,0.0,4,0,0,0,0,0,0,0,0,0
